#OTU ID	75F10	72F7	41F5	12F2	84F9	52F5	74F8	94F7	24F9	93F7	53F8	54F4	102F3	105F4	51F4	83F4	21F5	91F7	23F2	92F10	95F10	55F1	104F8	22F2	71F8	85F5	103F5	82F7	73F4	25F1	101F3	31F3	81F8	45F9	44F1	14F8	43F8	42F10	15F4	11F4	32F2	34F3	13F7	35F8	33F5
361972	0.0	0.0	7.0	9.0	3.0	7.0	0.0	1.0	1.0	5.0	9.0	3.0	7.0	3.0	9.0	1.0	0.0	5.0	0.0	4.0	0.0	9.0	2.0	2.0	0.0	4.0	5.0	2.0	0.0	1.0	4.0	0.0	0.0	3.0	26.0	28.0	46.0	3.0	8.0	24.0	0.0	0.0	9.0	0.0	0.0
4464173	36.0	40.0	0.0	278.0	295.0	111.0	21.0	6.0	129.0	10.0	96.0	315.0	109.0	449.0	108.0	233.0	35.0	24.0	65.0	16.0	138.0	84.0	881.0	16.0	31.0	352.0	145.0	499.0	30.0	15.0	28.0	37.0	230.0	58.0	192.0	1049.0	6.0	1.0	180.0	371.0	24.0	122.0	525.0	57.0	0.0
232900	1.0	10.0	9.0	0.0	0.0	0.0	8.0	0.0	0.0	2.0	0.0	0.0	68.0	48.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	56.0	0.0	8.0	0.0	33.0	0.0	5.0	0.0	26.0	0.0	2.0	4.0	3.0	0.0	4.0	10.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
4402645	0.0	0.0	135.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	71.0	0.0	92.0	79.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
846127	1.0	0.0	1280.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2.0	2.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	674.0	1080.0	1.0	1242.0	1252.0	0.0	5.0	0.0	0.0	0.0	0.0	2.0
185034	37.0	46.0	15.0	42.0	27.0	39.0	37.0	22.0	65.0	4.0	31.0	19.0	47.0	12.0	27.0	21.0	24.0	7.0	28.0	0.0	9.0	21.0	1.0	26.0	43.0	16.0	28.0	22.0	40.0	52.0	15.0	0.0	12.0	3.0	21.0	70.0	13.0	21.0	39.0	162.0	0.0	0.0	42.0	0.0	0.0
174818	25.0	16.0	14.0	13.0	10.0	20.0	23.0	6.0	3.0	17.0	17.0	1.0	23.0	9.0	15.0	27.0	10.0	9.0	14.0	12.0	2.0	0.0	11.0	8.0	25.0	18.0	16.0	37.0	23.0	15.0	7.0	0.0	9.0	18.0	23.0	0.0	19.0	7.0	12.0	27.0	11.0	0.0	25.0	7.0	0.0
191913	4.0	6.0	4.0	8.0	2.0	12.0	5.0	0.0	1.0	1.0	11.0	3.0	13.0	8.0	10.0	3.0	5.0	6.0	23.0	4.0	0.0	3.0	0.0	10.0	4.0	1.0	0.0	0.0	2.0	11.0	0.0	0.0	0.0	6.0	14.0	5.0	23.0	4.0	6.0	11.0	0.0	0.0	8.0	0.0	0.0
165489	34.0	275.0	0.0	0.0	0.0	0.0	252.0	10.0	1.0	6.0	1.0	0.0	22.0	80.0	1.0	0.0	3.0	2.0	12.0	4.0	3.0	2.0	21.0	23.0	41.0	2.0	3.0	0.0	22.0	14.0	23.0	5.0	1.0	17.0	11.0	0.0	48.0	1.0	4.0	3.0	6.0	14.0	0.0	0.0	28.0
3424188	83.0	54.0	12.0	10.0	14.0	11.0	14.0	0.0	111.0	0.0	9.0	8.0	3.0	9.0	13.0	15.0	22.0	0.0	34.0	0.0	0.0	3.0	14.0	24.0	24.0	26.0	7.0	19.0	22.0	18.0	3.0	0.0	2.0	15.0	20.0	29.0	5.0	0.0	8.0	63.0	0.0	1.0	26.0	0.0	0.0
177047	7.0	37.0	0.0	19.0	2.0	0.0	7.0	5.0	14.0	9.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	22.0	13.0	22.0	5.0	0.0	0.0	10.0	16.0	3.0	0.0	2.0	3.0	31.0	0.0	0.0	0.0	1.0	2.0	8.0	1.0	0.0	2.0	7.0	0.0	0.0	12.0	0.0	0.0
4364405	0.0	0.0	0.0	0.0	180.0	64.0	0.0	37.0	72.0	56.0	185.0	110.0	0.0	0.0	65.0	254.0	76.0	102.0	63.0	175.0	19.0	50.0	0.0	25.0	0.0	224.0	0.0	311.0	1.0	29.0	1.0	0.0	130.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4365130	132.0	142.0	107.0	1.0	143.0	570.0	224.0	18.0	943.0	98.0	770.0	1579.0	0.0	1.0	421.0	302.0	193.0	116.0	364.0	171.0	70.0	1009.0	1.0	251.0	119.0	152.0	0.0	153.0	180.0	764.0	0.0	137.0	79.0	193.0	245.0	0.0	211.0	200.0	1.0	8.0	245.0	637.0	1.0	626.0	260.0
357334	14.0	25.0	62.0	142.0	2.0	14.0	17.0	2.0	15.0	3.0	7.0	7.0	25.0	25.0	22.0	2.0	7.0	35.0	41.0	16.0	7.0	15.0	13.0	58.0	8.0	1.0	17.0	5.0	2.0	31.0	21.0	72.0	2.0	24.0	25.0	68.0	13.0	10.0	279.0	231.0	98.0	20.0	124.0	32.0	46.0
509636	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	800.0	166.0	1.0	0.0	0.0	3.0	1.0	1.0	7.0	0.0	262.0	1.0	0.0	1.0	341.0	0.0	0.0	0.0	1751.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0
192462	133.0	105.0	2.0	12.0	27.0	1.0	74.0	3.0	35.0	7.0	2.0	1.0	101.0	161.0	1.0	173.0	28.0	5.0	13.0	3.0	2.0	1.0	31.0	13.0	61.0	22.0	93.0	113.0	75.0	15.0	21.0	0.0	27.0	4.0	6.0	12.0	14.0	19.0	27.0	35.0	0.0	0.0	36.0	0.0	1.0
191483	5.0	2.0	12.0	2.0	10.0	0.0	6.0	1.0	22.0	4.0	0.0	0.0	6.0	8.0	0.0	16.0	7.0	3.0	20.0	0.0	5.0	0.0	7.0	8.0	2.0	11.0	4.0	14.0	5.0	22.0	1.0	0.0	5.0	12.0	38.0	9.0	23.0	16.0	2.0	3.0	1.0	1.0	2.0	0.0	0.0
4415390	0.0	0.0	33.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	24.0	26.0	0.0	34.0	19.0	0.0	0.0	16.0	17.0	0.0	12.0	17.0
2497335	0.0	0.0	87.0	0.0	0.0	97.0	0.0	0.0	280.0	0.0	124.0	284.0	0.0	0.0	72.0	1.0	98.0	0.0	162.0	0.0	0.0	163.0	0.0	172.0	1.0	0.0	1.0	0.0	0.0	137.0	0.0	112.0	0.0	158.0	217.0	0.0	186.0	167.0	1.0	1.0	208.0	568.0	0.0	581.0	213.0
187917	0.0	2.0	709.0	0.0	27.0	115.0	0.0	1.0	0.0	0.0	243.0	265.0	0.0	0.0	124.0	64.0	0.0	0.0	2.0	0.0	0.0	77.0	0.0	0.0	0.0	31.0	0.0	65.0	0.0	1.0	0.0	0.0	21.0	113.0	237.0	0.0	747.0	1191.0	0.0	2.0	0.0	0.0	1.0	2.0	1.0
4412546	1.0	0.0	0.0	90.0	2.0	6.0	4.0	3.0	32.0	0.0	9.0	4.0	0.0	0.0	2.0	6.0	12.0	0.0	9.0	0.0	1.0	13.0	0.0	9.0	1.0	11.0	0.0	11.0	3.0	31.0	0.0	0.0	3.0	0.0	11.0	131.0	1.0	7.0	51.0	98.0	0.0	0.0	69.0	0.0	0.0
4412540	0.0	1.0	0.0	0.0	87.0	54.0	1.0	32.0	0.0	41.0	47.0	126.0	0.0	0.0	39.0	132.0	0.0	79.0	0.0	122.0	11.0	150.0	0.0	0.0	0.0	92.0	0.0	54.0	0.0	0.0	0.0	0.0	27.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0
193951	146.0	664.0	244.0	133.0	15.0	89.0	256.0	8.0	13.0	35.0	84.0	34.0	22.0	28.0	133.0	8.0	6.0	68.0	22.0	61.0	11.0	66.0	19.0	30.0	109.0	7.0	33.0	33.0	26.0	32.0	10.0	11.0	13.0	83.0	102.0	81.0	78.0	58.0	181.0	210.0	41.0	31.0	146.0	26.0	54.0
292921	0.0	1.0	0.0	1.0	1.0	1.0	0.0	2086.0	0.0	1642.0	0.0	0.0	56.0	15.0	1.0	0.0	1.0	1756.0	0.0	814.0	1678.0	0.0	29.0	0.0	0.0	3.0	23.0	0.0	1.0	0.0	69.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	0.0	0.0	1.0
4451906	1.0	0.0	6.0	31.0	1.0	14.0	0.0	5.0	66.0	16.0	33.0	17.0	20.0	28.0	11.0	15.0	30.0	18.0	44.0	17.0	10.0	17.0	29.0	33.0	0.0	8.0	6.0	21.0	0.0	39.0	10.0	0.0	7.0	2.0	11.0	87.0	6.0	4.0	107.0	68.0	0.0	0.0	40.0	0.0	0.0
2018038	220.0	549.0	285.0	1.0	28.0	1.0	395.0	184.0	98.0	183.0	2.0	0.0	0.0	0.0	1.0	96.0	145.0	135.0	146.0	103.0	290.0	1.0	0.0	71.0	481.0	117.0	0.0	111.0	410.0	170.0	0.0	0.0	32.0	275.0	1020.0	0.0	728.0	217.0	0.0	3.0	0.0	0.0	1.0	0.0	0.0
3943186	9.0	12.0	1.0	0.0	1033.0	84.0	8.0	2.0	1.0	5.0	5.0	41.0	11.0	6.0	55.0	3888.0	0.0	20.0	1.0	11.0	7.0	33.0	1.0	1.0	13.0	2579.0	2.0	5016.0	17.0	2.0	1.0	0.0	1608.0	2.0	6.0	3.0	19.0	12.0	1.0	3.0	1.0	1.0	1.0	0.0	2.0
182089	5.0	15.0	3.0	3.0	0.0	10.0	7.0	6.0	5.0	28.0	11.0	1.0	23.0	7.0	9.0	2.0	13.0	12.0	11.0	11.0	13.0	10.0	2.0	11.0	9.0	2.0	9.0	11.0	6.0	16.0	16.0	2.0	0.0	5.0	0.0	2.0	23.0	7.0	2.0	8.0	7.0	0.0	6.0	5.0	0.0
4357205	9.0	7.0	1.0	27.0	5.0	73.0	5.0	2.0	4.0	2.0	23.0	7.0	3.0	19.0	32.0	2.0	5.0	1.0	10.0	2.0	1.0	50.0	7.0	4.0	6.0	3.0	5.0	6.0	9.0	22.0	0.0	2.0	7.0	5.0	9.0	0.0	16.0	1.0	0.0	14.0	13.0	4.0	9.0	22.0	2.0
192912	4.0	7.0	23.0	15.0	3.0	6.0	1.0	3.0	5.0	11.0	8.0	1.0	8.0	16.0	14.0	2.0	2.0	11.0	6.0	16.0	2.0	8.0	10.0	18.0	3.0	3.0	14.0	4.0	1.0	6.0	4.0	53.0	1.0	13.0	17.0	13.0	7.0	6.0	22.0	29.0	47.0	12.0	18.0	19.0	27.0
182886	57.0	38.0	39.0	31.0	4.0	43.0	17.0	0.0	33.0	9.0	45.0	0.0	13.0	38.0	37.0	8.0	52.0	1.0	53.0	8.0	7.0	17.0	21.0	33.0	17.0	8.0	24.0	8.0	36.0	35.0	3.0	4.0	6.0	56.0	43.0	3.0	27.0	85.0	11.0	29.0	12.0	7.0	27.0	10.0	1.0
4381553	3995.0	4203.0	22.0	4085.0	35.0	9846.0	3343.0	125.0	2177.0	210.0	6339.0	7442.0	4.0	21.0	6344.0	5.0	529.0	104.0	1202.0	124.0	154.0	6643.0	46.0	535.0	3816.0	14.0	12.0	24.0	4621.0	2239.0	3.0	7872.0	7.0	148.0	111.0	2194.0	33.0	12.0	1516.0	5106.0	8817.0	12680.0	4428.0	9632.0	7583.0
216111	17.0	27.0	18.0	36.0	32.0	0.0	19.0	11.0	33.0	2.0	1.0	0.0	31.0	32.0	0.0	38.0	11.0	2.0	5.0	2.0	7.0	0.0	8.0	11.0	39.0	38.0	20.0	12.0	29.0	9.0	16.0	87.0	4.0	21.0	14.0	34.0	15.0	11.0	31.0	21.0	27.0	37.0	33.0	32.0	63.0
4102199	542.0	242.0	59.0	42.0	78.0	107.0	228.0	6.0	135.0	17.0	192.0	198.0	614.0	2976.0	96.0	30.0	101.0	21.0	101.0	17.0	16.0	95.0	1202.0	56.0	419.0	68.0	1177.0	66.0	317.0	71.0	68.0	1.0	9.0	52.0	76.0	14.0	37.0	57.0	9.0	150.0	1.0	0.0	44.0	0.0	0.0
2532173	70.0	128.0	2.0	0.0	100.0	92.0	136.0	10.0	274.0	54.0	13.0	63.0	117.0	99.0	50.0	157.0	217.0	32.0	566.0	28.0	116.0	39.0	280.0	41.0	128.0	252.0	76.0	267.0	326.0	26.0	27.0	1.0	188.0	10.0	19.0	1.0	2.0	4.0	1.0	2.0	0.0	0.0	3.0	0.0	0.0
4465072	0.0	0.0	62.0	0.0	0.0	67.0	0.0	60.0	9.0	51.0	127.0	27.0	162.0	68.0	51.0	0.0	23.0	114.0	15.0	110.0	119.0	129.0	107.0	12.0	0.0	1.0	156.0	1.0	0.0	17.0	109.0	1.0	0.0	18.0	88.0	0.0	113.0	69.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0
359978	7.0	23.0	1.0	12.0	2.0	61.0	4.0	6.0	2.0	16.0	96.0	2.0	48.0	12.0	63.0	3.0	0.0	4.0	1.0	2.0	9.0	59.0	12.0	0.0	6.0	2.0	25.0	3.0	4.0	1.0	21.0	2.0	1.0	15.0	3.0	8.0	3.0	9.0	13.0	16.0	2.0	4.0	26.0	6.0	0.0
4407515	22.0	16.0	0.0	0.0	23.0	0.0	11.0	14.0	0.0	10.0	0.0	0.0	14.0	42.0	0.0	18.0	0.0	5.0	0.0	5.0	11.0	0.0	7.0	0.0	8.0	26.0	16.0	29.0	22.0	0.0	5.0	22.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	28.0	0.0	34.0	18.0
3629859	508.0	537.0	0.0	15.0	41.0	1.0	145.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	335.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	708.0	137.0	1.0	166.0	300.0	1.0	0.0	13.0	31.0	0.0	1.0	208.0	0.0	1.0	36.0	29.0	10.0	12.0	77.0	0.0	1.0
4479397	131.0	152.0	79.0	378.0	1.0	515.0	138.0	7.0	332.0	6.0	505.0	718.0	0.0	2.0	350.0	0.0	131.0	7.0	136.0	10.0	5.0	498.0	3.0	128.0	126.0	0.0	0.0	0.0	157.0	220.0	0.0	1002.0	0.0	390.0	336.0	570.0	464.0	450.0	228.0	467.0	1689.0	1844.0	414.0	1415.0	936.0
921020	0.0	0.0	0.0	0.0	72.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	169.0	0.0	0.0	0.0	0.0	66.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4332078	0.0	0.0	22.0	0.0	33.0	27.0	0.0	5.0	0.0	7.0	18.0	34.0	0.0	0.0	19.0	40.0	0.0	2.0	0.0	4.0	6.0	22.0	0.0	0.0	0.0	44.0	0.0	30.0	0.0	0.0	0.0	0.0	10.0	12.0	51.0	0.0	32.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4355971	55.0	284.0	0.0	0.0	6.0	0.0	76.0	1.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	2.0	0.0	0.0	1.0	0.0	3.0	0.0	4.0	0.0	9.0	10.0	1.0	2.0	5.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	0.0	1.0	1.0	0.0	24.0
4483337	27.0	197.0	103.0	0.0	45.0	194.0	51.0	47.0	406.0	92.0	164.0	69.0	509.0	205.0	199.0	9.0	284.0	89.0	397.0	59.0	66.0	40.0	223.0	650.0	53.0	15.0	164.0	17.0	35.0	346.0	267.0	1836.0	1.0	132.0	39.0	1.0	55.0	70.0	2.0	7.0	1365.0	785.0	2.0	889.0	5245.0
4458306	29.0	139.0	0.0	7.0	0.0	0.0	50.0	1.0	132.0	0.0	0.0	0.0	8.0	20.0	0.0	0.0	126.0	1.0	76.0	1.0	2.0	0.0	14.0	121.0	40.0	1.0	7.0	0.0	9.0	6.0	9.0	19.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	5.0	2.0	12.0	1.0	11.0
190984	4.0	14.0	18.0	21.0	3.0	3.0	10.0	1.0	4.0	1.0	1.0	1.0	2.0	7.0	3.0	5.0	5.0	5.0	17.0	10.0	3.0	1.0	3.0	50.0	4.0	2.0	3.0	6.0	0.0	17.0	2.0	7.0	0.0	7.0	9.0	9.0	8.0	0.0	34.0	32.0	46.0	3.0	17.0	12.0	84.0
358843	16.0	16.0	18.0	80.0	0.0	6.0	2.0	1.0	7.0	2.0	6.0	2.0	11.0	21.0	9.0	0.0	3.0	10.0	11.0	10.0	4.0	8.0	4.0	22.0	6.0	1.0	15.0	1.0	4.0	13.0	10.0	54.0	1.0	18.0	4.0	38.0	8.0	4.0	141.0	148.0	45.0	17.0	62.0	20.0	22.0
4345850	31.0	27.0	32.0	68.0	22.0	131.0	20.0	9.0	58.0	7.0	72.0	92.0	20.0	2.0	82.0	17.0	14.0	3.0	33.0	1.0	8.0	79.0	19.0	29.0	23.0	16.0	3.0	42.0	40.0	58.0	5.0	16.0	19.0	14.0	33.0	60.0	51.0	34.0	19.0	78.0	42.0	55.0	64.0	29.0	10.0
186723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	4.0	1.0	0.0	0.0	112.0	2.0	63.0	1.0	2.0	1.0	4.0	25.0	0.0	0.0	3.0	0.0	0.0	72.0	5.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0
180421	22.0	14.0	81.0	0.0	3.0	20.0	18.0	7.0	73.0	22.0	37.0	43.0	0.0	0.0	12.0	10.0	76.0	20.0	59.0	23.0	7.0	22.0	0.0	45.0	21.0	2.0	0.0	9.0	38.0	49.0	0.0	0.0	1.0	59.0	236.0	0.0	88.0	197.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
4295707	0.0	0.0	1105.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	199.0	334.0	0.0	416.0	322.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0
192589	74.0	113.0	99.0	3.0	16.0	26.0	46.0	16.0	70.0	23.0	17.0	9.0	102.0	142.0	17.0	27.0	51.0	105.0	106.0	75.0	24.0	19.0	101.0	129.0	21.0	17.0	160.0	45.0	12.0	55.0	40.0	238.0	18.0	48.0	88.0	23.0	44.0	21.0	29.0	20.0	371.0	220.0	20.0	165.0	705.0
3409358	46.0	4.0	113.0	0.0	48.0	0.0	23.0	0.0	1.0	1.0	1.0	0.0	1.0	2.0	0.0	15.0	2.0	1.0	3.0	2.0	2.0	0.0	0.0	0.0	6.0	10.0	41.0	16.0	14.0	1.0	0.0	0.0	1.0	73.0	60.0	0.0	84.0	49.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
321735	20.0	38.0	0.0	0.0	0.0	0.0	276.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0	2.0	7.0	0.0	0.0	1.0	0.0	0.0
3767933	4.0	0.0	163.0	46.0	18.0	55.0	1.0	3.0	25.0	14.0	38.0	41.0	17.0	69.0	98.0	18.0	7.0	29.0	37.0	42.0	18.0	39.0	12.0	42.0	1.0	7.0	9.0	6.0	0.0	30.0	13.0	115.0	1.0	59.0	51.0	20.0	63.0	81.0	26.0	50.0	49.0	33.0	31.0	26.0	95.0
195294	12.0	30.0	9.0	11.0	0.0	18.0	15.0	7.0	38.0	20.0	28.0	18.0	23.0	15.0	21.0	5.0	45.0	38.0	30.0	25.0	34.0	19.0	9.0	29.0	5.0	5.0	10.0	8.0	9.0	33.0	14.0	43.0	0.0	6.0	3.0	18.0	40.0	24.0	25.0	26.0	57.0	12.0	26.0	51.0	22.0
4447188	18.0	7.0	33.0	15.0	5.0	30.0	4.0	1.0	11.0	2.0	35.0	4.0	7.0	38.0	12.0	4.0	43.0	1.0	28.0	1.0	1.0	14.0	25.0	27.0	11.0	8.0	27.0	12.0	16.0	25.0	0.0	4.0	5.0	35.0	60.0	2.0	94.0	82.0	1.0	10.0	6.0	8.0	6.0	13.0	3.0
197624	7.0	9.0	15.0	0.0	4.0	6.0	17.0	0.0	16.0	1.0	13.0	24.0	6.0	16.0	9.0	2.0	6.0	0.0	10.0	2.0	3.0	9.0	9.0	4.0	12.0	0.0	6.0	5.0	15.0	7.0	5.0	0.0	2.0	6.0	9.0	1.0	12.0	12.0	0.0	6.0	0.0	0.0	1.0	0.0	0.0
4458959	7.0	23.0	0.0	23.0	14.0	0.0	8.0	3.0	75.0	0.0	1.0	2.0	1.0	11.0	1.0	6.0	65.0	1.0	23.0	0.0	0.0	1.0	11.0	51.0	7.0	45.0	8.0	16.0	2.0	10.0	1.0	8.0	2.0	0.0	5.0	1.0	0.0	0.0	0.0	1.0	2.0	3.0	21.0	0.0	19.0
174493	16.0	58.0	0.0	12.0	23.0	2.0	39.0	8.0	19.0	10.0	3.0	0.0	4.0	14.0	2.0	36.0	35.0	8.0	20.0	5.0	15.0	2.0	31.0	25.0	30.0	4.0	17.0	42.0	30.0	38.0	6.0	83.0	17.0	0.0	4.0	36.0	1.0	1.0	25.0	20.0	138.0	90.0	25.0	150.0	18.0
194450	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	24.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	28.0	32.0	24.0	0.0	0.0	7.0	63.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	33.0	0.0	34.0	53.0
4444529	106.0	98.0	681.0	52.0	88.0	0.0	86.0	10.0	513.0	14.0	0.0	2.0	409.0	1420.0	0.0	73.0	187.0	10.0	198.0	23.0	6.0	0.0	600.0	99.0	93.0	105.0	204.0	52.0	164.0	129.0	56.0	1.0	17.0	225.0	393.0	110.0	417.0	1071.0	62.0	205.0	0.0	1.0	105.0	1.0	3.0
178773	0.0	3.0	126.0	0.0	302.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	228.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	647.0	1.0	250.0	1.0	0.0	0.0	0.0	61.0	87.0	764.0	0.0	165.0	194.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
3203801	7.0	31.0	0.0	1.0	0.0	55.0	12.0	8.0	7.0	3.0	40.0	19.0	23.0	15.0	42.0	0.0	1.0	3.0	5.0	3.0	5.0	31.0	2.0	7.0	25.0	0.0	32.0	0.0	21.0	4.0	8.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0
338177	259.0	687.0	2.0	58.0	20.0	462.0	157.0	115.0	223.0	281.0	594.0	318.0	388.0	160.0	643.0	117.0	89.0	604.0	170.0	347.0	211.0	348.0	130.0	171.0	373.0	186.0	212.0	51.0	115.0	164.0	160.0	61.0	22.0	131.0	106.0	23.0	2.0	21.0	132.0	116.0	114.0	19.0	81.0	35.0	51.0
174019	1572.0	1918.0	0.0	0.0	1.0	1.0	919.0	47.0	2452.0	191.0	1.0	3.0	1.0	1.0	2.0	62.0	883.0	230.0	2398.0	235.0	46.0	0.0	3.0	422.0	1460.0	3.0	0.0	23.0	1898.0	892.0	0.0	1.0	4.0	1.0	2.0	0.0	1.0	1.0	0.0	8.0	2.0	2.0	2.0	1.0	1.0
188735	9.0	3.0	9.0	14.0	4.0	44.0	3.0	0.0	3.0	3.0	9.0	4.0	2.0	1.0	23.0	5.0	1.0	0.0	3.0	0.0	1.0	24.0	4.0	1.0	6.0	5.0	1.0	17.0	8.0	16.0	1.0	1.0	4.0	8.0	10.0	0.0	14.0	8.0	0.0	8.0	4.0	2.0	14.0	6.0	0.0
4436046	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	49.0	0.0	0.0	0.0	58.0	0.0	0.0	70.0	68.0	26.0	7.0	76.0	1.0	2.0
183030	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	389.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7366	0.0	0.0	25.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	15.0	0.0	0.0	0.0	0.0	10.0	12.0	42.0	0.0	23.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
174831	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	0.0	0.0	103.0	15.0	0.0	0.0	0.0	4.0	0.0	4.0	7.0	1.0	35.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4468466	194.0	98.0	192.0	0.0	183.0	314.0	328.0	14.0	0.0	51.0	373.0	199.0	0.0	0.0	226.0	342.0	0.0	138.0	0.0	259.0	11.0	271.0	4.0	0.0	107.0	283.0	1.0	90.0	326.0	0.0	0.0	0.0	21.0	84.0	378.0	0.0	159.0	308.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
195619	12.0	4.0	4.0	1.0	3.0	10.0	10.0	2.0	1.0	4.0	6.0	1.0	17.0	15.0	4.0	3.0	16.0	3.0	4.0	2.0	0.0	4.0	9.0	1.0	12.0	9.0	23.0	10.0	15.0	10.0	6.0	0.0	0.0	1.0	6.0	0.0	8.0	1.0	0.0	1.0	0.0	0.0	2.0	0.0	0.0
197988	6.0	19.0	366.0	0.0	16.0	0.0	13.0	4.0	0.0	51.0	0.0	0.0	60.0	101.0	0.0	13.0	0.0	10.0	0.0	24.0	63.0	1.0	60.0	0.0	17.0	20.0	32.0	6.0	6.0	0.0	19.0	0.0	2.0	133.0	152.0	0.0	159.0	167.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
